hex,count_good_aircraft,count_bad_aircraft
8408aebffffffff,5,0
8408aedffffffff,10,0
8408b01ffffffff,99,0
8408b03ffffffff,72,0
8408b05ffffffff,57,0
8408b07ffffffff,33,0
8408b09ffffffff,63,0
8408b0bffffffff,70,0
8408b0dffffffff,77,0
8408b11ffffffff,45,0
8408b13ffffffff,62,0
8408b15ffffffff,81,0
8408b17ffffffff,83,0
8408b19ffffffff,22,0
8408b1bffffffff,36,0
8408b1dffffffff,38,0
8408b21ffffffff,100,2
8408b23ffffffff,86,7
8408b25ffffffff,112,2
8408b27ffffffff,105,5
8408b29ffffffff,104,1
8408b2bffffffff,79,0
8408b2dffffffff,111,4
8408b31ffffffff,127,0
8408b33ffffffff,152,2
8408b35ffffffff,105,5
8408b37ffffffff,108,1
8408b39ffffffff,35,0
8408b3bffffffff,59,0
8408b3dffffffff,104,1
8408b41ffffffff,60,0
8408b43ffffffff,45,0
8408b45ffffffff,75,0
8408b47ffffffff,58,0
8408b49ffffffff,62,0
8408b4bffffffff,51,0
8408b4dffffffff,87,0
8408b51ffffffff,46,0
8408b53ffffffff,23,0
8408b55ffffffff,43,0
8408b57ffffffff,26,0
8408b59ffffffff,37,0
8408b5bffffffff,53,0
8408b5dffffffff,33,0
8408b61ffffffff,67,0
8408b63ffffffff,52,0
8408b65ffffffff,82,0
8408b67ffffffff,72,1
8408b69ffffffff,105,0
8408b6bffffffff,82,0
8408b6dffffffff,82,0
8408c03ffffffff,1,0
8408c07ffffffff,3,0
8408c09ffffffff,1,0
8408c0bffffffff,1,0
8408c11ffffffff,5,1
8408c13ffffffff,1,0
8408c15ffffffff,4,1
8408c19ffffffff,2,0
8408c1bffffffff,7,1
8408c1dffffffff,1,0
8408c21ffffffff,12,0
8408c23ffffffff,11,0
8408c25ffffffff,12,1
8408c27ffffffff,10,1
8408c29ffffffff,4,0
8408c2bffffffff,5,1
8408c2dffffffff,5,0
8408c31ffffffff,13,0
8408c35ffffffff,10,0
8408c37ffffffff,2,0
8408c39ffffffff,4,1
8408c3bffffffff,1,0
8408c3dffffffff,13,0
8408c41ffffffff,5,0
8408c43ffffffff,2,0
8408c45ffffffff,6,0
8408c47ffffffff,3,0
8408c49ffffffff,5,0
8408c4bffffffff,8,0
8408c4dffffffff,1,0
8408c51ffffffff,4,1
8408c53ffffffff,3,1
8408c55ffffffff,1,0
8408c57ffffffff,1,0
8408c59ffffffff,3,0
8408c5bffffffff,1,0
8408c5dffffffff,4,0
8408c61ffffffff,2,0
8408c65ffffffff,2,0
8408c69ffffffff,17,0
8408c6bffffffff,2,0
8408c6dffffffff,17,0
8408c93ffffffff,7,2
8408cc1ffffffff,3,1
8408cc3ffffffff,2,2
8408cc9ffffffff,3,2
8408ccbffffffff,2,0
8408ccdffffffff,6,2
8408cd9ffffffff,1,0
8408d01ffffffff,27,1
8408d03ffffffff,15,0
8408d05ffffffff,22,0
8408d07ffffffff,1,0
8408d09ffffffff,13,0
8408d0bffffffff,28,0
8408d0dffffffff,22,0
8408d11ffffffff,3,0
8408d13ffffffff,3,0
8408d15ffffffff,2,0
8408d17ffffffff,1,0
8408d19ffffffff,27,0
8408d1bffffffff,8,1
8408d1dffffffff,21,1
8408d23ffffffff,3,0
8408d25ffffffff,7,0
8408d27ffffffff,5,0
8408d29ffffffff,19,2
8408d2dffffffff,2,0
8408d31ffffffff,3,0
8408d33ffffffff,3,0
8408d35ffffffff,5,0
8408d37ffffffff,3,0
8408d39ffffffff,1,0
8408d3bffffffff,1,0
8408d3dffffffff,1,0
8408d41ffffffff,8,0
8408d43ffffffff,3,0
8408d45ffffffff,6,0
8408d47ffffffff,5,0
8408d49ffffffff,1,0
8408d4bffffffff,3,0
8408d4dffffffff,5,0
8408d51ffffffff,2,0
8408d53ffffffff,12,0
8408d55ffffffff,4,0
8408d57ffffffff,22,0
8408d59ffffffff,3,0
8408d5bffffffff,2,0
8408d5dffffffff,4,0
8408d61ffffffff,12,0
8408d63ffffffff,24,3
8408d65ffffffff,20,1
8408d67ffffffff,24,8
8408d69ffffffff,5,0
8408d6bffffffff,8,0
8408d6dffffffff,3,0
8408d81ffffffff,1,0
8408d85ffffffff,1,0
8408d8bffffffff,1,0
8408d8dffffffff,1,0
8408da5ffffffff,1,0
8408dadffffffff,1,0
8408dc5ffffffff,1,0
8408dc9ffffffff,6,0
8408dcdffffffff,2,0
8408de1ffffffff,2,0
8408de3ffffffff,1,0
8408de5ffffffff,1,0
8408de7ffffffff,1,0
8408e01ffffffff,1,0
8408e03ffffffff,4,0
8408e05ffffffff,3,0
8408e07ffffffff,4,0
8408e09ffffffff,1,0
8408e0bffffffff,1,0
8408e0dffffffff,2,0
8408e11ffffffff,3,0
8408e13ffffffff,3,0
8408e15ffffffff,4,0
8408e17ffffffff,4,0
8408e19ffffffff,1,0
8408e1bffffffff,2,0
8408e1dffffffff,1,0
8408e21ffffffff,5,0
8408e23ffffffff,6,0
8408e25ffffffff,7,0
8408e27ffffffff,5,0
8408e29ffffffff,2,0
8408e2bffffffff,3,0
8408e2dffffffff,6,0
8408e31ffffffff,4,0
8408e33ffffffff,4,0
8408e35ffffffff,4,0
8408e37ffffffff,6,0
8408e39ffffffff,1,0
8408e3bffffffff,2,0
8408e3dffffffff,3,0
8408e49ffffffff,7,0
8408e4bffffffff,6,0
8408e4dffffffff,1,0
8408e51ffffffff,21,0
8408e53ffffffff,22,0
8408e59ffffffff,43,0
8408e5bffffffff,43,0
8408e5dffffffff,17,0
8408e61ffffffff,2,0
8408e63ffffffff,2,0
8408e65ffffffff,2,0
8408e67ffffffff,2,0
8408e6bffffffff,2,0
8408e6dffffffff,2,0
8408e81ffffffff,1,0
8408e85ffffffff,2,0
8408e87ffffffff,1,0
8408e89ffffffff,3,0
8408e8bffffffff,1,0
8408e8dffffffff,1,0
8408e91ffffffff,3,0
8408e93ffffffff,14,0
8408e95ffffffff,1,0
8408e97ffffffff,1,0
8408e99ffffffff,4,0
8408e9bffffffff,19,0
8408e9dffffffff,3,0
8408ea1ffffffff,1,0
8408ea3ffffffff,2,0
8408ea5ffffffff,3,1
8408ea7ffffffff,3,1
8408eadffffffff,1,0
8408eb7ffffffff,1,1
8408eb9ffffffff,1,0
8408ebbffffffff,1,0
8408ec1ffffffff,3,0
8408ec3ffffffff,7,0
8408ec5ffffffff,3,0
8408ec7ffffffff,2,0
8408ec9ffffffff,28,0
8408ecbffffffff,32,0
8408ecdffffffff,3,0
8408ed1ffffffff,39,0
8408ed3ffffffff,54,0
8408ed5ffffffff,8,0
8408ed7ffffffff,5,0
8408ed9ffffffff,43,0
8408edbffffffff,29,0
8408eddffffffff,40,0
8408ee1ffffffff,2,0
8408ee3ffffffff,2,0
8408ee5ffffffff,2,0
8408ee9ffffffff,3,0
8408eebffffffff,2,0
8408eedffffffff,4,0
8408f01ffffffff,4,0
8408f03ffffffff,13,0
8408f05ffffffff,15,0
8408f07ffffffff,18,0
8408f09ffffffff,4,0
8408f0bffffffff,5,0
8408f0dffffffff,6,0
8408f11ffffffff,3,0
8408f13ffffffff,7,0
8408f15ffffffff,11,0
8408f17ffffffff,13,0
8408f19ffffffff,3,0
8408f1bffffffff,4,0
8408f1dffffffff,5,0
8408f21ffffffff,1,0
8408f23ffffffff,3,0
8408f25ffffffff,6,0
8408f27ffffffff,2,0
8408f29ffffffff,25,0
8408f2bffffffff,15,0
8408f2dffffffff,9,0
8408f33ffffffff,2,0
8408f35ffffffff,2,0
8408f37ffffffff,3,0
8408f39ffffffff,21,0
8408f3bffffffff,14,0
8408f3dffffffff,16,0
8408f41ffffffff,3,0
8408f43ffffffff,4,0
8408f45ffffffff,5,0
8408f47ffffffff,7,0
8408f49ffffffff,2,0
8408f4bffffffff,3,0
8408f4dffffffff,3,0
8408f51ffffffff,4,0
8408f53ffffffff,5,0
8408f55ffffffff,4,0
8408f57ffffffff,2,0
8408f59ffffffff,5,0
8408f5bffffffff,5,0
8408f5dffffffff,4,0
8408f61ffffffff,6,0
8408f63ffffffff,24,0
8408f65ffffffff,20,0
8408f67ffffffff,23,0
8408f69ffffffff,9,0
8408f6bffffffff,6,0
8408f6dffffffff,9,0
8409027ffffffff,1,0
8409037ffffffff,1,0
84090b3ffffffff,1,0
84090bbffffffff,1,0
84090e5ffffffff,1,0
8409101ffffffff,2,0
8409103ffffffff,8,0
8409105ffffffff,5,0
8409107ffffffff,4,0
8409109ffffffff,4,0
840910bffffffff,7,0
840910dffffffff,5,0
8409111ffffffff,12,0
8409113ffffffff,3,0
8409115ffffffff,11,0
8409117ffffffff,10,0
8409119ffffffff,3,0
840911bffffffff,5,0
840911dffffffff,4,0
8409121ffffffff,9,0
8409123ffffffff,6,0
8409125ffffffff,3,0
8409127ffffffff,11,0
8409129ffffffff,11,0
840912bffffffff,2,0
840912dffffffff,8,0
8409131ffffffff,21,0
8409133ffffffff,4,0
8409135ffffffff,11,0
8409137ffffffff,11,0
8409139ffffffff,9,0
840913bffffffff,12,0
840913dffffffff,2,0
8409141ffffffff,8,0
8409143ffffffff,2,0
8409145ffffffff,14,0
8409147ffffffff,6,0
8409149ffffffff,14,0
840914bffffffff,4,0
840914dffffffff,27,0
8409155ffffffff,8,0
8409157ffffffff,4,0
840915dffffffff,8,0
8409161ffffffff,28,0
8409163ffffffff,11,0
8409165ffffffff,55,0
8409167ffffffff,15,0
8409169ffffffff,23,0
840916bffffffff,13,0
840916dffffffff,50,0
8409181ffffffff,13,0
8409183ffffffff,10,0
8409185ffffffff,2,0
8409187ffffffff,25,0
8409189ffffffff,9,0
840918bffffffff,5,0
8409191ffffffff,4,0
8409193ffffffff,2,0
8409195ffffffff,3,0
8409197ffffffff,6,0
840919bffffffff,1,0
840919dffffffff,2,0
84091a1ffffffff,6,0
84091a3ffffffff,28,0
84091a5ffffffff,4,0
84091a7ffffffff,13,0
84091a9ffffffff,2,0
84091abffffffff,11,0
84091adffffffff,2,0
84091b1ffffffff,3,0
84091b3ffffffff,7,0
84091b5ffffffff,3,0
84091b7ffffffff,1,0
84091b9ffffffff,6,0
84091bbffffffff,5,0
84091bdffffffff,24,0
84091c3ffffffff,2,0
84091c5ffffffff,1,0
84091cdffffffff,1,0
84091d1ffffffff,3,0
84091d5ffffffff,6,0
84091d7ffffffff,2,0
84091dbffffffff,1,0
84091ddffffffff,6,0
84091e1ffffffff,3,0
84091e3ffffffff,2,0
84091e5ffffffff,2,0
84091e7ffffffff,2,0
84091e9ffffffff,1,0
84091ebffffffff,1,0
84091edffffffff,1,0
8409265ffffffff,1,0
8409301ffffffff,24,0
8409303ffffffff,2,0
8409305ffffffff,24,0
8409307ffffffff,11,0
8409309ffffffff,30,0
840930dffffffff,15,0
8409321ffffffff,26,0
8409323ffffffff,14,0
8409325ffffffff,32,0
8409327ffffffff,25,0
8409329ffffffff,17,0
840932bffffffff,23,0
840932dffffffff,50,0
8409331ffffffff,9,0
8409333ffffffff,3,0
8409335ffffffff,14,0
8409337ffffffff,7,0
8409339ffffffff,12,0
840933dffffffff,13,0
8409343ffffffff,32,0
8409347ffffffff,7,0
8409351ffffffff,3,0
8409355ffffffff,5,0
8409359ffffffff,6,0
840935dffffffff,7,0
8409361ffffffff,52,0
8409363ffffffff,18,0
8409365ffffffff,23,0
8409367ffffffff,50,0
8409369ffffffff,1,0
840936bffffffff,13,0
840936dffffffff,2,0
8409481ffffffff,2,0
8409483ffffffff,1,0
8409485ffffffff,2,0
8409487ffffffff,2,0
8409489ffffffff,2,0
840948bffffffff,1,0
840948dffffffff,3,0
8409491ffffffff,2,0
8409495ffffffff,2,0
8409499ffffffff,2,0
840949dffffffff,1,0
84094a1ffffffff,2,0
84094a3ffffffff,1,0
84094a5ffffffff,2,1
84094a7ffffffff,7,0
84094a9ffffffff,1,0
84094abffffffff,2,0
84094adffffffff,1,0
84094b1ffffffff,5,0
84094b3ffffffff,11,0
84094b5ffffffff,31,0
84094b7ffffffff,34,0
84094b9ffffffff,3,0
84094bbffffffff,2,0
84094bdffffffff,1,0
84094c1ffffffff,1,0
84094c3ffffffff,2,0
84094c5ffffffff,2,0
84094c7ffffffff,3,0
84094cbffffffff,2,0
84094d1ffffffff,2,0
84094d3ffffffff,1,0
84094d5ffffffff,2,0
84094d9ffffffff,2,0
84094ddffffffff,1,0
84094e1ffffffff,1,0
84094e3ffffffff,1,0
84094e5ffffffff,1,0
84094e7ffffffff,1,0
84094ebffffffff,1,0
84094edffffffff,1,0
8409505ffffffff,1,0
8409511ffffffff,2,0
8409513ffffffff,1,0
8409517ffffffff,2,0
840951bffffffff,1,0
8409523ffffffff,3,0
8409527ffffffff,1,0
8409529ffffffff,1,0
840952bffffffff,3,0
8409533ffffffff,1,0
8409535ffffffff,2,0
8409537ffffffff,1,0
840953bffffffff,1,0
8409561ffffffff,1,0
8409563ffffffff,1,0
8409565ffffffff,1,0
840956bffffffff,1,0
840956dffffffff,1,0
8409581ffffffff,1,0
8409583ffffffff,5,0
8409585ffffffff,1,0
8409587ffffffff,1,0
8409589ffffffff,2,0
840958bffffffff,3,0
840958dffffffff,1,0
8409591ffffffff,13,0
8409593ffffffff,41,0
8409595ffffffff,11,0
8409597ffffffff,46,0
8409599ffffffff,8,2
840959bffffffff,9,0
840959dffffffff,3,0
84095a1ffffffff,3,0
84095a3ffffffff,17,0
84095a5ffffffff,10,0
84095a7ffffffff,27,0
84095a9ffffffff,2,0
84095abffffffff,1,0
84095adffffffff,3,0
84095b1ffffffff,51,0
84095b3ffffffff,24,0
84095b5ffffffff,46,0
84095b7ffffffff,22,0
84095b9ffffffff,13,0
84095bbffffffff,54,0
84095bdffffffff,16,0
84095c1ffffffff,2,0
84095c3ffffffff,2,0
84095c5ffffffff,1,0
84095c7ffffffff,1,0
84095cdffffffff,1,0
84095d1ffffffff,1,0
84095d3ffffffff,2,0
84095d5ffffffff,1,0
84095d7ffffffff,3,0
84095d9ffffffff,1,0
84095dbffffffff,1,0
84095ddffffffff,1,0
84095e1ffffffff,1,0
84095e3ffffffff,1,0
84095e5ffffffff,2,0
84095e7ffffffff,2,0
84095e9ffffffff,1,0
84095ebffffffff,1,0
84095edffffffff,2,0
84096b7ffffffff,1,0
8409801ffffffff,46,0
8409803ffffffff,57,0
8409805ffffffff,76,0
8409807ffffffff,58,0
8409809ffffffff,29,0
840980bffffffff,23,0
840980dffffffff,48,0
8409811ffffffff,71,0
8409813ffffffff,40,0
8409815ffffffff,33,0
8409817ffffffff,46,0
8409819ffffffff,82,0
840981bffffffff,38,0
840981dffffffff,98,0
8409821ffffffff,117,1
8409823ffffffff,69,0
8409825ffffffff,52,0
8409827ffffffff,51,0
8409829ffffffff,98,1
840982bffffffff,110,0
840982dffffffff,50,0
8409831ffffffff,37,0
8409833ffffffff,36,0
8409835ffffffff,60,0
8409837ffffffff,44,0
8409839ffffffff,41,0
840983bffffffff,36,0
840983dffffffff,60,0
8409841ffffffff,41,0
8409843ffffffff,42,0
8409845ffffffff,29,0
8409847ffffffff,38,0
8409849ffffffff,23,0
840984bffffffff,49,0
840984dffffffff,24,0
8409851ffffffff,16,0
8409853ffffffff,15,0
8409855ffffffff,10,0
8409857ffffffff,21,0
8409859ffffffff,8,0
840985bffffffff,13,0
840985dffffffff,21,0
8409861ffffffff,51,0
8409863ffffffff,53,0
8409865ffffffff,37,0
8409867ffffffff,60,0
8409869ffffffff,28,1
840986bffffffff,29,0
840986dffffffff,44,0
8409881ffffffff,19,0
8409883ffffffff,32,0
8409885ffffffff,22,0
8409887ffffffff,27,0
8409889ffffffff,19,0
840988bffffffff,15,0
840988dffffffff,17,0
8409891ffffffff,33,0
8409893ffffffff,26,0
8409895ffffffff,35,0
8409897ffffffff,25,0
8409899ffffffff,41,0
840989bffffffff,30,0
840989dffffffff,32,0
84098a1ffffffff,39,0
84098a3ffffffff,43,0
84098a5ffffffff,47,0
84098a7ffffffff,59,1
84098a9ffffffff,39,0
84098abffffffff,24,0
84098adffffffff,45,0
84098b1ffffffff,27,0
84098b3ffffffff,59,0
84098b5ffffffff,22,0
84098b7ffffffff,66,0
84098b9ffffffff,34,0
84098bbffffffff,28,0
84098bdffffffff,35,0
84098c1ffffffff,29,0
84098c3ffffffff,26,0
84098c5ffffffff,21,0
84098c7ffffffff,13,0
84098c9ffffffff,34,0
84098cbffffffff,23,0
84098cdffffffff,39,0
84098d1ffffffff,22,0
84098d3ffffffff,38,0
84098d5ffffffff,24,0
84098d7ffffffff,35,0
84098d9ffffffff,27,0
84098dbffffffff,30,0
84098ddffffffff,17,0
84098e1ffffffff,36,0
84098e3ffffffff,33,0
84098e5ffffffff,27,0
84098e7ffffffff,39,0
84098e9ffffffff,31,0
84098ebffffffff,13,0
84098edffffffff,34,0
8409901ffffffff,24,0
8409903ffffffff,42,0
8409905ffffffff,39,0
8409907ffffffff,52,0
8409909ffffffff,31,0
840990bffffffff,27,0
840990dffffffff,43,0
8409911ffffffff,50,0
8409913ffffffff,46,0
8409915ffffffff,41,0
8409917ffffffff,72,0
8409919ffffffff,30,0
840991bffffffff,58,0
840991dffffffff,26,0
8409921ffffffff,76,0
8409923ffffffff,58,0
8409925ffffffff,87,0
8409927ffffffff,82,0
8409929ffffffff,46,0
840992bffffffff,44,0
840992dffffffff,73,0
8409931ffffffff,61,0
8409933ffffffff,76,0
8409935ffffffff,39,0
8409937ffffffff,63,0
8409939ffffffff,42,0
840993bffffffff,82,0
840993dffffffff,55,0
8409941ffffffff,14,0
8409943ffffffff,55,0
8409945ffffffff,44,0
8409947ffffffff,50,0
8409949ffffffff,8,0
840994bffffffff,22,0
840994dffffffff,23,0
8409951ffffffff,48,0
8409953ffffffff,43,0
8409955ffffffff,27,0
8409957ffffffff,37,0
8409959ffffffff,31,0
840995bffffffff,55,0
840995dffffffff,55,0
8409961ffffffff,60,0
8409963ffffffff,68,0
8409965ffffffff,64,0
8409967ffffffff,69,0
8409969ffffffff,60,0
840996bffffffff,51,0
840996dffffffff,51,0
8409981ffffffff,83,0
8409983ffffffff,108,0
8409985ffffffff,66,0
8409987ffffffff,119,0
8409989ffffffff,50,0
840998bffffffff,85,0
840998dffffffff,83,0
8409991ffffffff,90,0
8409993ffffffff,223,0
8409995ffffffff,131,0
8409997ffffffff,124,0
8409999ffffffff,54,0
840999bffffffff,104,0
840999dffffffff,87,0
84099a1ffffffff,61,0
84099a3ffffffff,46,0
84099a5ffffffff,50,0
84099a7ffffffff,65,0
84099a9ffffffff,63,0
84099abffffffff,67,0
84099adffffffff,52,0
84099b1ffffffff,78,0
84099b3ffffffff,72,0
84099b5ffffffff,64,0
84099b7ffffffff,60,0
84099b9ffffffff,110,0
84099bbffffffff,79,0
84099bdffffffff,41,0
84099c1ffffffff,30,0
84099c3ffffffff,36,0
84099c5ffffffff,36,0
84099c7ffffffff,36,0
84099c9ffffffff,53,0
84099cbffffffff,42,0
84099cdffffffff,46,0
84099d1ffffffff,41,0
84099d3ffffffff,34,0
84099d5ffffffff,31,0
84099d7ffffffff,39,0
84099d9ffffffff,53,0
84099dbffffffff,28,0
84099ddffffffff,40,0
84099e1ffffffff,70,0
84099e3ffffffff,56,0
84099e5ffffffff,54,0
84099e7ffffffff,61,0
84099e9ffffffff,76,0
84099ebffffffff,87,0
84099edffffffff,85,0
8409a01ffffffff,1,0
8409a03ffffffff,68,0
8409a05ffffffff,5,0
8409a07ffffffff,16,0
8409a09ffffffff,7,0
8409a0bffffffff,9,0
8409a0dffffffff,13,0
8409a11ffffffff,8,0
8409a13ffffffff,9,0
8409a15ffffffff,29,0
8409a17ffffffff,8,0
8409a19ffffffff,22,0
8409a1bffffffff,6,0
8409a1dffffffff,90,0
8409a21ffffffff,7,0
8409a23ffffffff,27,0
8409a25ffffffff,17,0
8409a27ffffffff,17,0
8409a29ffffffff,16,0
8409a2bffffffff,12,0
8409a2dffffffff,13,0
8409a31ffffffff,49,0
8409a33ffffffff,13,0
8409a35ffffffff,50,0
8409a37ffffffff,34,0
8409a39ffffffff,69,0
8409a3bffffffff,19,0
8409a3dffffffff,50,0
8409a41ffffffff,12,0
8409a43ffffffff,9,0
8409a45ffffffff,13,0
8409a47ffffffff,16,0
8409a49ffffffff,10,0
8409a4bffffffff,8,0
8409a4dffffffff,15,0
8409a51ffffffff,67,0
8409a53ffffffff,29,0
8409a55ffffffff,2,0
8409a57ffffffff,86,0
8409a59ffffffff,53,0
8409a5bffffffff,38,0
8409a5dffffffff,14,0
8409a61ffffffff,5,0
8409a63ffffffff,19,0
8409a65ffffffff,5,0
8409a67ffffffff,1,0
8409a69ffffffff,23,0
8409a6bffffffff,19,0
8409a6dffffffff,25,0
8409a81ffffffff,8,0
8409a83ffffffff,5,0
8409a85ffffffff,5,0
8409a87ffffffff,9,0
8409a89ffffffff,6,0
8409a8bffffffff,4,0
8409a8dffffffff,6,0
8409a91ffffffff,11,0
8409a93ffffffff,6,0
8409a95ffffffff,11,0
8409a97ffffffff,9,0
8409a99ffffffff,3,0
8409a9bffffffff,10,0
8409a9dffffffff,6,0
8409aa1ffffffff,9,0
8409aa3ffffffff,30,0
8409aa5ffffffff,18,0
8409aa7ffffffff,25,0
8409aa9ffffffff,9,0
8409aabffffffff,11,0
8409aadffffffff,2,0
8409ab1ffffffff,18,0
8409ab3ffffffff,25,0
8409ab5ffffffff,27,0
8409ab7ffffffff,25,0
8409ab9ffffffff,12,0
8409abbffffffff,9,0
8409abdffffffff,13,0
8409ac1ffffffff,5,0
8409ac3ffffffff,6,0
8409ac5ffffffff,9,0
8409ac7ffffffff,3,0
8409ac9ffffffff,12,0
8409acbffffffff,6,0
8409acdffffffff,15,0
8409ad1ffffffff,5,0
8409ad5ffffffff,3,0
8409ad7ffffffff,5,0
8409ad9ffffffff,4,0
8409adbffffffff,1,0
8409addffffffff,8,0
8409ae1ffffffff,8,0
8409ae3ffffffff,7,0
8409ae5ffffffff,11,0
8409ae7ffffffff,5,0
8409ae9ffffffff,12,0
8409aebffffffff,4,0
8409aedffffffff,13,0
8409b01ffffffff,29,0
8409b03ffffffff,26,0
8409b05ffffffff,22,0
8409b07ffffffff,11,0
8409b09ffffffff,31,0
8409b0bffffffff,7,0
8409b0dffffffff,22,0
8409b11ffffffff,19,0
8409b13ffffffff,22,0
8409b15ffffffff,35,0
8409b17ffffffff,22,0
8409b19ffffffff,18,0
8409b1bffffffff,13,0
8409b1dffffffff,8,0
8409b21ffffffff,23,0
8409b23ffffffff,20,0
8409b25ffffffff,21,0
8409b27ffffffff,27,0
8409b29ffffffff,18,0
8409b2bffffffff,28,0
8409b2dffffffff,32,0
8409b31ffffffff,23,0
8409b33ffffffff,30,0
8409b35ffffffff,8,0
8409b37ffffffff,43,0
8409b39ffffffff,4,0
8409b3bffffffff,45,0
8409b3dffffffff,13,0
8409b41ffffffff,36,0
8409b43ffffffff,24,0
8409b45ffffffff,37,0
8409b47ffffffff,39,0
8409b49ffffffff,24,0
8409b4bffffffff,22,0
8409b4dffffffff,46,0
8409b51ffffffff,2,0
8409b53ffffffff,2,0
8409b55ffffffff,14,0
8409b57ffffffff,7,0
8409b59ffffffff,12,0
8409b5bffffffff,2,0
8409b5dffffffff,17,0
8409b61ffffffff,31,0
8409b63ffffffff,15,0
8409b65ffffffff,34,0
8409b67ffffffff,27,0
8409b69ffffffff,35,0
8409b6bffffffff,26,0
8409b6dffffffff,36,0
840a965ffffffff,1,0
840b36dffffffff,1,0
840b801ffffffff,10,0
840b803ffffffff,63,0
840b805ffffffff,27,0
840b807ffffffff,35,0
840b809ffffffff,20,0
840b80bffffffff,28,0
840b80dffffffff,26,0
840b811ffffffff,9,0
840b815ffffffff,24,0
840b817ffffffff,4,0
840b819ffffffff,13,0
840b81bffffffff,2,0
840b81dffffffff,50,0
840b821ffffffff,14,0
840b823ffffffff,34,0
840b825ffffffff,3,0
840b827ffffffff,14,0
840b829ffffffff,18,0
840b82bffffffff,23,0
840b82dffffffff,12,0
840b831ffffffff,57,1
840b833ffffffff,2,0
840b835ffffffff,39,0
840b837ffffffff,35,0
840b839ffffffff,44,0
840b83bffffffff,2,0
840b83dffffffff,60,0
840b841ffffffff,53,0
840b843ffffffff,10,0
840b845ffffffff,79,0
840b847ffffffff,9,0
840b849ffffffff,52,0
840b84bffffffff,9,0
840b84dffffffff,16,0
840b851ffffffff,43,0
840b853ffffffff,19,0
840b855ffffffff,12,0
840b857ffffffff,61,0
840b859ffffffff,1,0
840b85dffffffff,12,0
840b861ffffffff,54,0
840b863ffffffff,38,0
840b865ffffffff,5,0
840b867ffffffff,60,0
840b869ffffffff,20,1
840b86bffffffff,84,0
840b86dffffffff,2,0
840b8edffffffff,4,0
840b901ffffffff,11,0
840b903ffffffff,57,0
840b905ffffffff,16,1
840b907ffffffff,8,0
840b909ffffffff,4,0
840b90bffffffff,10,0
840b90dffffffff,10,0
840b911ffffffff,19,1
840b913ffffffff,5,0
840b915ffffffff,2,0
840b917ffffffff,19,4
840b919ffffffff,18,1
840b91bffffffff,2,0
840b91dffffffff,59,1
840b921ffffffff,4,0
840b925ffffffff,28,0
840b927ffffffff,4,0
840b929ffffffff,18,1
840b92bffffffff,5,0
840b92dffffffff,34,0
840b931ffffffff,9,0
840b933ffffffff,4,0
840b935ffffffff,61,0
840b937ffffffff,1,0
840b939ffffffff,60,2
840b93bffffffff,3,0
840b93dffffffff,58,2
840b941ffffffff,26,1
840b943ffffffff,3,0
840b945ffffffff,27,1
840b947ffffffff,18,0
840b949ffffffff,36,2
840b94bffffffff,6,0
840b94dffffffff,11,0
840b951ffffffff,32,1
840b953ffffffff,63,0
840b955ffffffff,5,0
840b957ffffffff,74,1
840b959ffffffff,24,0
840b95bffffffff,58,0
840b95dffffffff,9,0
840b961ffffffff,2,0
840b963ffffffff,29,1
840b965ffffffff,11,0
840b967ffffffff,20,1
840b969ffffffff,15,0
840b96bffffffff,31,1
840b96dffffffff,10,0
840b989ffffffff,17,0
840b98dffffffff,34,0
840b9c1ffffffff,34,0
840b9c3ffffffff,26,0
840b9c5ffffffff,47,1
840b9c7ffffffff,36,0
840b9c9ffffffff,34,0
840b9cbffffffff,45,0
840b9cdffffffff,44,0
840b9d1ffffffff,8,0
840b9d5ffffffff,7,0
840b9d7ffffffff,1,0
840b9d9ffffffff,12,0
840b9ddffffffff,6,0
840b9e1ffffffff,46,0
840b9e3ffffffff,32,0
840b9e5ffffffff,19,0
840b9e7ffffffff,33,0
840b9e9ffffffff,4,0
840b9ebffffffff,46,2
840b9edffffffff,19,2
840ba01ffffffff,3,0
840ba03ffffffff,33,0
840ba05ffffffff,7,0
840ba07ffffffff,49,0
840ba09ffffffff,2,0
840ba0dffffffff,8,0
840ba21ffffffff,13,0
840ba23ffffffff,51,0
840ba25ffffffff,7,1
840ba27ffffffff,13,0
840ba29ffffffff,15,0
840ba2bffffffff,5,0
840ba2dffffffff,10,0
840ba31ffffffff,8,0
840ba33ffffffff,1,0
840ba35ffffffff,6,0
840ba37ffffffff,7,0
840ba39ffffffff,9,0
840ba3bffffffff,3,0
840ba3dffffffff,49,0
840ba41ffffffff,4,0
840ba43ffffffff,2,0
840ba45ffffffff,39,0
840ba47ffffffff,4,0
840ba49ffffffff,33,0
840ba4bffffffff,2,0
840ba4dffffffff,40,0
840ba61ffffffff,14,0
840ba63ffffffff,16,0
840ba65ffffffff,25,1
840ba67ffffffff,11,0
840ba69ffffffff,20,0
840ba6bffffffff,13,0
840ba6dffffffff,13,0
840baa5ffffffff,4,0
840bb01ffffffff,23,0
840bb03ffffffff,71,18
840bb05ffffffff,13,0
840bb07ffffffff,17,1
840bb09ffffffff,19,0
840bb0bffffffff,67,45
840bb0dffffffff,12,0
840bb11ffffffff,23,1
840bb13ffffffff,27,1
840bb15ffffffff,13,0
840bb17ffffffff,5,1
840bb19ffffffff,7,4
